body,feature_id,lat,lon_east_0_360,aperture_long_axis_m,aperture_short_axis_m,inner_long_axis_m,inner_short_axis_m,depth_m,depth_is_minimum,type,source,source_detail,notes
mars,CC0439,-0.03943,234.18311,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0440,0.00781,234.16455,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0441,0.01099,234.1626,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0442,0.01172,234.16077,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0443,0.01465,234.15759,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0444,-0.01155,234.3075,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0445,-0.01246,234.30853,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0446,-0.01929,234.3208,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0447,-0.02393,234.32373,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0448,-0.02832,234.32617,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0449,-0.03418,234.32886,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0450,-0.04102,234.33496,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0451,-0.06079,234.34912,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0452,-0.55615,234.19299,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0453,-0.55774,234.20093,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0454,-0.56531,234.11804,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0455,-0.55786,234.3103,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0456,-0.48926,234.29541,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0457,-0.65698,234.41553,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0458,-0.64648,234.39282,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0459,-0.6167,234.33008,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0460,-0.66211,234.31909,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight
mars,CC0461,-1.01831,234.31787,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0462,0.06494,234.3457,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0463,0.06494,234.34705,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0464,-2.43874,237.81075,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0465,-2.20355,238.22772,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight with no visible tube
mars,CC0466,-2.20309,238.22202,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight with no visible tube
mars,CC0467,-2.57767,232.89737,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=pinhole skylight
mars,CC0468,-2.24789,232.89539,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=pinhole skylight
mars,CC0469,-2.24948,232.90546,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=pinhole skylight
mars,CC0470,-2.24921,232.9151,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=pinhole skylight
mars,CC0471,-2.25186,232.92227,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=pinhole skylight
mars,CC0472,-2.25363,232.93451,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=pinhole skylight
mars,CC0473,-2.26227,232.94708,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=pinhole skylight
mars,CC0474,-2.28421,232.95163,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=pinhole skylight
mars,CC0475,-2.28998,232.96127,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=pinhole skylight
mars,CC0476,-17.15987,242.30147,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=1; comment=skylight
mars,CC0477,-17.60699,242.39783,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=pinhole skylight
mars,CC0478,-17.6178,241.9884,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight pair
mars,CC0479,-17.61658,241.99146,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=skylight pair
mars,CC0480,-2.27867,241.88284,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Small fracture skylight
mars,CC0481,-2.27881,241.8877,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Large fracture skylight
mars,CC0482,-2.27173,241.9834,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=0; comment=Largest fracture skylight
mars,CC0483,-1.87769,241.84131,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=Skylight candidate
mars,CC0484,-1.88062,241.84473,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=Skylight candidate
mars,CC0485,-2.53265,242.88058,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=Skylight candidate
mars,CC0486,-2.00012,242.06799,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=skylight
mars,CC0487,-1.94751,242.08026,,,,,,,sky,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=small puncture skylight candidate
mars,CC0488,-1.00293,235.15869,,,,,,,srp,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=3; comment=Small rimless pit
mars,CC0489,-12.57263,241.90076,,,,,,,srp,Cushing2015_MGC3v1,"Mars Global Cave Candidate Catalog (MGC3) v1 PDS4 bundle, Cushing G.E., doi:10.17189/1519222, mars_cave_catalog.zip via https://astrogeology.usgs.gov/search/map/mars_global_cave_candidate_catalog_v1_cushing (file miscellaneous/Mars_Cave_Catalog_shapefile.csv, bundle README dated 2017-06-21)",priority=2; comment=Small rimless pit
